Price,Brand_Apple,Brand_Huawei,Brand_Samsung,Brand_Sony,Brand_Xiaomi,Is_iOS,Is_Android,Original_Price_HKD,Storage_GB,Months_Since_Release,Condition_Percentage,Condition_Score,Battery_Health_Percent,Battery_Cycle_Count,Seller_Years,Days_Since_Posted,Post_Recency_Log,image_count,seller_reviews_count,Seller_Reputation_Index,Is_Working,Is_MTR_Trade,Has_Warranty,Has_Box,Has_Receipt,Has_Accessories,Is_Firm_Price,Is_Urgent_Sale,Is_Premium_Tier,Has_Repair_History,Has_Crack_Or_Line,Has_Dual_SIM,Has_Brand_Keyword_Mismatch,Description_Length,Price_Diff_Original_Minus_Price_HKD,Product_Origin_Imported,Product_Origin_Mixed,Product_Origin_Official,Product_Origin_Unknown,Storage_Tier_129-256,Storage_Tier_257-512,Storage_Tier_<=128,Storage_Tier_>512,Storage_Tier_Unknown
7800.0,1,0,0,0,0,1,0,7699.0,512.0,31.0,98.0,5,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-101.0,0,0,0,1,0,1,0,0,0
6700.0,1,0,0,0,0,1,0,10199.0,256.0,19.0,98.0,3,95.0,29.0,0,120.0,4.795790545596741,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3499.0,0,0,0,1,1,0,0,0,0
6800.0,1,0,0,0,0,1,0,10199.0,256.0,19.0,98.0,4,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3399.0,0,0,0,1,0,0,0,0,1
6800.0,1,0,0,0,0,1,0,10199.0,256.0,19.0,98.0,4,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3399.0,0,0,0,1,1,0,0,0,0
6850.0,1,0,0,0,0,1,0,10199.0,256.0,19.0,98.0,3,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3349.0,0,0,0,1,1,0,0,0,0
2300.0,1,0,0,0,0,1,0,8499.0,256.0,67.0,98.0,4,95.0,29.0,0,25.0,3.258096538021482,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6199.0,0,0,0,1,1,0,0,0,0
5700.0,1,0,0,0,0,1,0,10199.0,256.0,31.0,98.0,4,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4499.0,0,0,0,1,0,0,0,0,1
6900.0,1,0,0,0,0,1,0,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999.0,1,0,0,0,1,0,0,0,0
2480.0,1,0,0,0,0,1,0,5999.0,512.0,55.0,98.0,4,95.0,29.0,0,150.0,5.017279836814924,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3519.0,0,0,0,1,0,1,0,0,0
250.0,1,0,0,0,0,1,0,5999.0,64.0,103.0,98.0,1,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5749.0,0,0,0,1,0,0,1,0,0
4380.0,1,0,0,0,0,1,0,8599.0,128.0,31.0,98.0,4,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4219.0,0,0,1,0,0,0,1,0,0
4180.0,1,0,0,0,0,1,0,9399.0,256.0,43.0,98.0,4,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5219.0,1,0,0,0,1,0,0,0,0
3700.0,1,0,0,0,0,1,0,7699.0,256.0,31.0,98.0,3,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3999.0,0,0,0,1,1,0,0,0,0
4800.0,1,0,0,0,0,1,0,8599.0,256.0,31.0,98.0,4,95.0,29.0,0,150.0,5.017279836814924,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3799.0,0,0,0,1,1,0,0,0,0
2280.0,1,0,0,0,0,1,0,5999.0,128.0,55.0,98.0,4,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3719.0,0,0,1,0,0,0,1,0,0
4600.0,1,0,0,0,0,1,0,8599.0,256.0,31.0,98.0,4,95.0,29.0,0,150.0,5.017279836814924,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3999.0,0,0,0,1,1,0,0,0,0
4300.0,1,0,0,0,0,1,0,8599.0,256.0,31.0,98.0,4,95.0,29.0,0,150.0,5.017279836814924,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4299.0,1,0,0,0,1,0,0,0,0
390.4,1,0,0,0,0,1,0,5999.0,256.0,55.0,98.0,2,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5608.6,0,0,0,1,1,0,0,0,0
4580.0,1,0,0,0,0,1,0,7699.0,256.0,31.0,100.0,4,100.0,29.0,0,150.0,5.017279836814924,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3119.0,0,0,0,1,1,0,0,0,0
1200.0,1,0,0,0,0,1,0,5999.0,128.0,55.0,98.0,4,95.0,29.0,0,240.0,5.484796933490655,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4799.0,0,0,0,1,0,0,1,0,0
2400.0,1,0,0,0,0,1,0,7899.0,128.0,55.0,98.0,4,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5499.0,0,0,0,1,0,0,1,0,0
5080.0,1,0,0,0,0,1,0,8599.0,512.0,31.0,99.0,4,95.0,29.0,0,150.0,5.017279836814924,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3519.0,0,0,1,0,0,1,0,0,0
6300.0,1,0,0,0,0,1,0,10199.0,256.0,31.0,98.0,4,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3899.0,0,0,0,1,0,0,0,0,1
2910.0,1,0,0,0,0,1,0,8599.0,128.0,43.0,98.0,2,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5689.0,0,0,0,1,0,0,1,0,0
600.0,1,0,0,0,0,1,0,5399.0,128.0,115.0,98.0,1,95.0,29.0,0,30.0,3.4339872044851463,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4799.0,0,0,0,1,0,0,1,0,0
1580.0,1,0,0,0,0,1,0,5999.0,256.0,55.0,98.0,3,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4419.0,0,0,1,0,0,0,0,0,1
3280.0,1,0,0,0,0,1,0,8599.0,128.0,43.0,98.0,4,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5319.0,0,0,1,0,0,0,1,0,0
7137.0,1,0,0,0,0,1,0,9399.0,256.0,43.0,100.0,4,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2262.0,0,0,0,1,1,0,0,0,0
4000.0,1,0,0,0,0,1,0,8599.0,128.0,31.0,95.0,4,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4599.0,0,0,0,1,0,0,1,0,0
7400.0,1,0,0,0,0,1,0,8599.0,512.0,19.0,98.0,4,95.0,29.0,0,150.0,5.017279836814924,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1199.0,0,0,0,1,0,1,0,0,0
1000.0,1,0,0,0,0,1,0,3488.0,256.0,121.0,98.0,2,95.0,29.0,0,240.0,5.484796933490655,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2488.0,0,0,0,1,1,0,0,0,0
2880.0,1,0,0,0,0,1,0,8999.0,128.0,55.0,98.0,3,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6119.0,0,0,1,0,0,0,1,0,0
5200.0,1,0,0,0,0,1,0,9399.0,256.0,43.0,98.0,4,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4199.0,0,0,0,1,1,0,0,0,0
3600.0,1,0,0,0,0,1,0,5999.0,256.0,55.0,98.0,4,95.0,29.0,0,17.0,2.8903717578961645,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399.0,0,0,0,1,0,0,0,0,1
8200.0,1,0,0,0,0,1,0,7899.0,256.0,49.0,100.0,5,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-301.0,0,0,0,1,0,0,0,0,1
6980.0,1,0,0,0,0,1,0,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919.0,1,0,0,0,0,0,0,0,1
1580.0,1,0,0,0,0,1,0,5499.0,256.0,67.0,98.0,4,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3919.0,0,0,0,1,1,0,0,0,0
4999.0,1,0,0,0,0,1,0,10199.0,256.0,31.0,98.0,4,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5200.0,0,0,0,1,0,0,0,0,1
13600.0,1,0,0,0,0,1,0,8999.0,256.0,55.0,98.0,5,95.0,29.0,0,1460.0,7.2868764117507,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4601.0,0,0,0,1,0,0,0,0,1
4700.0,1,0,0,0,0,1,0,8599.0,512.0,31.0,98.0,4,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3899.0,0,0,0,1,0,1,0,0,0
906.8,1,0,0,0,0,1,0,6888.0,256.0,103.0,98.0,1,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5981.2,0,0,0,1,1,0,0,0,0
1480.0,1,0,0,0,0,1,0,6888.0,64.0,103.0,98.0,3,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5408.0,0,0,0,1,0,0,1,0,0
4500.0,1,0,0,0,0,1,0,9399.0,512.0,43.0,98.0,3,95.0,29.0,0,150.0,5.017279836814924,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4899.0,0,0,0,1,0,1,0,0,0
5200.0,1,0,0,0,0,1,0,8599.0,128.0,31.0,98.0,3,95.0,29.0,0,210.0,5.351858133476067,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3399.0,0,0,0,1,0,0,1,0,0
2890.0,1,0,0,0,0,1,0,8999.0,512.0,55.0,98.0,4,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6109.0,0,0,0,1,0,1,0,0,0
4380.0,1,0,0,0,0,1,0,9399.0,256.0,43.0,98.0,3,95.0,29.0,0,30.0,3.4339872044851463,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5019.0,0,0,0,1,0,0,0,0,1
350.0,1,0,0,0,0,1,0,5588.0,256.0,139.0,98.0,2,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5238.0,0,0,0,1,0,0,0,0,1
3000.0,1,0,0,0,0,1,0,8599.0,256.0,43.0,98.0,3,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5599.0,0,0,0,1,0,0,0,0,1
1599.0,1,0,0,0,0,1,0,3488.0,64.0,121.0,98.0,4,95.0,29.0,0,28.0,3.367295829986474,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889.0,0,0,0,1,0,0,1,0,0
980.0,1,0,0,0,0,1,0,3399.0,256.0,72.0,90.0,3,90.0,29.0,0,120.0,4.795790545596741,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419.0,0,0,0,1,1,0,0,0,0
2180.0,1,0,0,0,0,1,0,5999.0,256.0,55.0,98.0,4,95.0,29.0,0,150.0,5.017279836814924,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3819.0,0,0,1,0,0,0,0,0,1
5380.0,1,0,0,0,0,1,0,8599.0,256.0,31.0,98.0,4,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3219.0,0,0,0,1,1,0,0,0,0
1100.0,1,0,0,0,0,1,0,8599.0,256.0,91.0,98.0,4,95.0,29.0,0,22.0,3.1354942159291497,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7499.0,0,0,0,1,1,0,0,0,0
300.0,1,0,0,0,0,1,0,6388.0,256.0,139.0,98.0,4,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6088.0,0,0,0,1,0,0,0,0,1
990.0,1,0,0,0,0,1,0,6499.0,128.0,91.0,98.0,4,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5509.0,1,0,0,0,0,0,1,0,0
1880.0,1,0,0,0,0,1,0,8599.0,256.0,79.0,98.0,4,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6719.0,0,0,1,0,1,0,0,0,0
1500.0,1,0,0,0,0,1,0,5999.0,128.0,79.0,99.0,4,95.0,29.0,0,30.0,3.4339872044851463,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4499.0,0,0,0,1,0,0,1,0,0
4180.0,1,0,0,0,0,1,0,8599.0,128.0,31.0,98.0,4,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4419.0,0,0,1,0,0,0,1,0,0
6747.3,1,0,0,0,0,1,0,8599.0,256.0,31.0,98.0,5,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1851.7,0,0,0,1,1,0,0,0,0
980.0,1,0,0,0,0,1,0,6888.0,256.0,103.0,98.0,2,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5908.0,0,0,0,1,1,0,0,0,0
4980.0,1,0,0,0,0,1,0,8599.0,256.0,31.0,98.0,4,95.0,29.0,0,150.0,5.017279836814924,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3619.0,0,0,1,0,0,0,0,0,1
1750.0,1,0,0,0,0,1,0,5499.0,128.0,67.0,98.0,2,95.0,29.0,0,12.0,2.5649493574615367,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3749.0,0,0,1,0,0,0,1,0,0
700.0,1,0,0,0,0,1,0,7899.0,256.0,49.0,98.0,3,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7199.0,0,0,0,1,0,0,0,0,1
6800.0,1,0,0,0,0,1,0,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1099.0,0,0,0,1,1,0,0,0,0
2950.0,1,0,0,0,0,1,0,8499.0,128.0,67.0,98.0,3,95.0,29.0,0,30.0,3.4339872044851463,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5549.0,0,0,0,1,0,0,1,0,0
1200.0,1,0,0,0,0,1,0,8599.0,256.0,91.0,98.0,2,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7399.0,0,0,1,0,1,0,0,0,0
900.0,1,0,0,0,0,1,0,8588.0,256.0,103.0,98.0,2,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7688.0,0,0,0,1,1,0,0,0,0
7480.0,1,0,0,0,0,1,0,10199.0,256.0,31.0,99.0,4,95.0,29.0,0,300.0,5.707110264748875,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2719.0,0,0,1,0,1,0,0,0,0
2698.0,1,0,0,0,0,1,0,5588.0,256.0,139.0,100.0,4,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2890.0,0,0,0,1,0,0,0,0,1
6399.0,1,0,0,0,0,1,0,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,28.0,3.367295829986474,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,0,0,0,1,1,0,0,0,0
400.0,1,0,0,0,0,1,0,5588.0,64.0,139.0,98.0,2,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5188.0,0,0,0,1,0,0,1,0,0
400.0,1,0,0,0,0,1,0,5399.0,32.0,115.0,98.0,2,95.0,29.0,0,1460.0,7.2868764117507,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999.0,0,0,0,1,0,0,1,0,0
630.0,1,0,0,0,0,1,0,5588.0,64.0,139.0,98.0,4,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4958.0,0,0,0,1,0,0,1,0,0
6700.0,1,0,0,0,0,1,0,8599.0,256.0,19.0,98.0,4,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1899.0,0,0,0,1,0,0,0,0,1
80.0,1,0,0,0,0,1,0,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7819.0,0,0,0,1,0,0,0,0,1
4100.0,1,0,0,0,0,1,0,9399.0,256.0,43.0,98.0,4,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5299.0,0,0,0,1,0,0,0,0,1
12000.0,1,0,0,0,0,1,0,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-4101.0,0,0,0,1,0,0,0,0,1
1400.0,1,0,0,0,0,1,0,8499.0,256.0,67.0,98.0,4,95.0,29.0,0,1460.0,7.2868764117507,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7099.0,0,0,0,1,0,0,0,0,1
5870.0,1,0,0,0,0,1,0,7699.0,128.0,19.0,98.0,4,95.0,29.0,0,210.0,5.351858133476067,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1829.0,0,0,0,1,0,0,1,0,0
2000.0,1,0,0,0,0,1,0,5999.0,256.0,79.0,98.0,3,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3999.0,0,0,0,1,1,0,0,0,0
1480.0,1,0,0,0,0,1,0,5999.0,256.0,79.0,98.0,4,95.0,29.0,0,330.0,5.802118375377063,0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4519.0,0,0,0,1,1,0,0,0,0
347.0,1,0,0,0,0,1,0,6388.0,64.0,139.0,98.0,2,95.0,29.0,0,20.0,3.044522437723423,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6041.0,0,0,0,1,0,0,1,0,0
2990.0,1,0,0,0,0,1,0,7899.0,512.0,55.0,98.0,4,95.0,29.0,0,120.0,4.795790545596741,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4909.0,1,0,0,0,0,1,0,0,0
4580.0,1,0,0,0,0,1,0,8999.0,256.0,55.0,98.0,4,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4419.0,0,0,1,0,1,0,0,0,0
880.0,1,0,0,0,0,1,0,5999.0,64.0,103.0,98.0,2,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5119.0,0,0,0,1,0,0,1,0,0
499.5,1,0,0,0,0,1,0,6499.0,64.0,91.0,86.0,3,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5999.5,0,0,0,1,0,0,1,0,0
699.0,1,0,0,0,0,1,0,6388.0,512.0,115.0,98.0,4,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5689.0,0,0,1,0,0,1,0,0,0
1680.0,1,0,0,0,0,1,0,3488.0,256.0,121.0,98.0,4,95.0,29.0,0,30.0,3.4339872044851463,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1808.0,0,0,0,1,1,0,0,0,0
1380.0,1,0,0,0,0,1,0,8599.0,256.0,79.0,100.0,2,95.0,29.0,0,365.0,5.902633333401366,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7219.0,0,0,0,1,0,0,0,0,1
89.0,1,0,0,0,0,1,0,5499.0,256.0,67.0,98.0,5,95.0,29.0,0,1825.0,7.509883061154913,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5410.0,0,0,0,1,0,0,0,0,1
380.0,1,0,0,0,0,1,0,6899.0,256.0,19.0,98.0,3,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6519.0,0,0,0,1,0,0,0,0,1
300.0,1,0,0,0,0,1,0,5588.0,256.0,139.0,98.0,1,95.0,29.0,0,22.0,3.1354942159291497,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288.0,0,0,0,1,0,0,0,0,1
830.0,1,0,0,0,0,1,0,3488.0,64.0,121.0,99.0,4,95.0,29.0,0,30.0,3.4339872044851463,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658.0,0,0,0,1,0,0,1,0,0
3880.0,1,0,0,0,0,1,0,8999.0,256.0,55.0,98.0,3,95.0,29.0,0,270.0,5.602118820879701,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5119.0,0,0,1,0,1,0,0,0,0
9580.0,1,0,0,0,0,1,0,7899.0,256.0,49.0,99.0,4,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1681.0,0,0,1,0,1,0,0,0,0
5480.0,1,0,0,0,0,1,0,6899.0,256.0,31.0,98.0,2,95.0,29.0,0,730.0,6.594413459749778,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1419.0,0,0,1,0,1,0,0,0,0
380.0,1,0,0,0,0,1,0,5399.0,128.0,115.0,98.0,4,95.0,29.0,0,120.0,4.795790545596741,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5019.0,1,0,0,0,0,0,1,0,0
3300.0,1,0,0,0,0,1,0,6899.0,256.0,31.0,98.0,4,95.0,29.0,0,120.0,4.795790545596741,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3599.0,1,0,0,0,1,0,0,0,0
2600.0,1,0,0,0,0,1,0,7899.0,256.0,55.0,98.0,4,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5299.0,1,0,0,0,1,0,0,0,0
1880.0,1,0,0,0,0,1,0,3488.0,128.0,121.0,82.0,3,82.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608.0,0,0,0,1,0,0,1,0,0
3116.0,1,0,0,0,0,1,0,6888.0,64.0,103.0,98.0,3,95.0,29.0,0,1095.0,6.999422467507961,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3772.0,0,0,0,1,0,0,1,0,0
1800.0,1,0,0,0,0,1,0,7599.0,128.0,67.0,98.0,4,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5799.0,1,0,0,0,0,0,1,0,0
2000.0,1,0,0,0,0,1,0,7599.0,512.0,67.0,98.0,4,95.0,29.0,0,120.0,4.795790545596741,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5599.0,0,0,0,1,0,1,0,0,0
6500.0,1,0,0,0,0,1,0,7899.0,256.0,49.0,98.0,4,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1399.0,1,0,0,0,1,0,0,0,0
1200.0,1,0,0,0,0,1,0,3699.0,128.0,49.0,98.0,4,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499.0,0,0,0,1,0,0,1,0,0
899.0,1,0,0,0,0,1,0,8599.0,256.0,91.0,99.0,4,95.0,29.0,0,30.0,3.4339872044851463,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700.0,0,0,0,1,1,0,0,0,0
3500.0,1,0,0,0,0,1,0,8599.0,256.0,43.0,98.0,4,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5099.0,0,0,0,1,1,0,0,0,0
3900.0,1,0,0,0,0,1,0,6899.0,128.0,19.0,98.0,2,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2999.0,0,0,0,1,0,0,1,0,0
4400.0,1,0,0,0,0,1,0,6899.0,128.0,19.0,98.0,4,95.0,29.0,0,90.0,4.51085950651685,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499.0,1,0,0,0,0,0,1,0,0
1300.0,1,0,0,0,0,1,0,5999.0,128.0,55.0,98.0,3,95.0,29.0,0,180.0,5.198497031265826,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4699.0,0,0,0,1,0,0,1,0,0
1700.0,1,0,0,0,0,1,0,5999.0,128.0,55.0,98.0,2,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4299.0,0,0,0,1,0,0,1,0,0
6500.0,1,0,0,0,0,1,0,6899.0,512.0,19.0,98.0,5,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,399.0,0,0,0,1,0,1,0,0,0
6400.0,1,0,0,0,0,1,0,7899.0,256.0,49.0,98.0,5,95.0,29.0,0,60.0,4.110873864173311,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499.0,0,0,0,1,1,0,0,0,0
